Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated roommates,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible,Policy number,Timestamp (seconds),Policy price,Name of agent,Address of agent
Renters,94080,Xavier,Massey,02/04/1989,f,852 Antoinette Ln,South San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 570-5040,aaron@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Mon,15.96,John Ag,Redwood City
Renters,94404,Seth,Cardenas,12/1/1988,f,900 E Hillsdale Blvd,Foster City,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 265-2120,felix@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Mon,15.95,Martha Ag,Mtv
Renters,94404,Scarlett,Summers,12/1/1988,m,777 Shell Blvd,Foster City,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 924-1196,aaron@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Sat,30.06,Martha Ag,Redwood City
Renters,95014,Genevieve,Simon,06/06/1986,m,5608 Stevens Creek Blvd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 766-9500,aaron@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Sat,15.95,John Ag,Mtv
Renters,94549,Quinn,Salinas,03/08/1990,f,1076 Carol Ln,Lafayette,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(877) 516-8284,avery.strickland@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Tues,25.50,Martha Ag,Mtv
Renters,95014,Sadie,Mcdonald,06/06/1986,m,20800 Homestead Rd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(888) 830-9456,felix@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Sat,27.79,John Ag,Cupertino
Renters,94044,Elias,Shaffer,02/04/1989,m,380 Esplanade Ave,Pacifica,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(855) 802-6683,levi.carpenter@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Tues,35.49,John Ag,Cupertino
Renters,94404,Zachery,Barber,11/12/1990,m,700 Marlin Ave,Foster City,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 736-8658,felix@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Mon,27.42,Martha Ag,Mtv
Renters,94014,Rosalie,Mccarthy,03/27/1987,m,415 A St 101,Daly City,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 447-3000,aaron@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Sat,37.54,Martha Ag,Redwood City
Renters,94080,Fiona,Hayes,02/04/1989,f,101 McLellan Drive,South San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 735-3047,adalyn@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Mon,23.84,John Ag,Redwood City
Renters,95054,Vivian,Morrison,03/03/1988,m,4500 Carlyle Ct,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 264-9696,nolan.russell@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Sat,17.72,Patricia Ag,Mtv
Renters,94040,Samuel,Payne,03/27/1987,f,575 S Rengstorff Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 344-2510,landon@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Tues,15.96,Martha Ag,Mtv
Renters,94065,Gavin,Price,03/27/1987,m,850 Davit Ln,Redwood City,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 341-9900,josiah@qq.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Mon,29.21,Martha Ag,Cupertino
Renters,94582,Keira,Steele,02/04/1989,m,2000 Shoreline Cir,San Ramon,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 565-0311,leo.franklin@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Tues,35.96,Patricia Ag,Mtv
Renters,95054,Juliet,Cross,11/18/1989,m,550 Moreland Way,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 928-4631,avery.strickland@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Tues,42.09,John Ag,Redwood City
Renters,94401,Zachary,Wang,03/03/1988,f,250 Baldwin Ave,San Mateo,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 285-5966,aaron@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Mon,36.34,Martha Ag,Cupertino
Renters,94065,Isabelle,Warren,02/04/1989,f,950 Redwood Shores Pkwy,Redwood City,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 571-0104,avery.strickland@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Sat,41.47,John Ag,Redwood City
Renters,94404,Eli,Valdez,06/06/1986,f,1060 Foster City Blvd,Foster City,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 348-6130,felix@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Tues,18.48,Patricia Ag,Redwood City
Renters,94403,Graeme,Bailey,03/08/1990,f,3204 Casa De Campo Way,San Mateo,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 447-3000,aaron@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Mon,23.83,Martha Ag,Mtv
Renters,94404,Piper,Larsen,04/05/1990,f,1987 Bridgepointe Cir,San Mateo,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 491-1125,felix@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Mon,31.83,Martha Ag,Redwood City
Renters,94404,Tessa,Decker,11/18/1989,m,1200 E Hillsdale Blvd,Foster City,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 735-9780,josiah@qq.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Tues,29.42,John Ag,Redwood City
Renters,94002,Dominic,Hart,02/04/1989,f,200 Davey Glen Rd,Belmont,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 618-0044,levi.carpenter@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Sat,43.93,John Ag,Cupertino
Renters,94002,Matthew,Spencer,06/06/1986,f,1060 Continentals Way,Belmont,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 284-5285,avery.strickland@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Mon,32.14,Patricia Ag,Cupertino
Renters,94401,Hunter,Higgins,11/18/1989,f,338 S Fremont St,San Mateo,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 735-3047,nolan.russell@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Sat,23.83,Martha Ag,Redwood City
Renters,94010,Ronan,Robinson,11/12/1990,f,1080 Carolan Ave,Burlingame,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(888) 271-6704,avery.strickland@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Sat,30.55,Martha Ag,Mtv
Renters,94404,Greyson,Conner,02/04/1989,f,703 Catamaran St,Foster City,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(866) 251-7152,leo.franklin@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Tues,23.83,Patricia Ag,Redwood City
Renters,94086,Zoe,Hoffman,03/03/1988,f,180 Pasito Terrace,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 264-9696,levi.carpenter@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Tues,22.47,Martha Ag,Mtv
Renters,94061,Clare,Brock,02/04/1989,m,707 Leahy St,Redwood City,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 921-1969,josiah@qq.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Tues,38.11,John Ag,Cupertino
Renters,94301,Jackson,George,03/27/1987,f,459 Hamilton Ave,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 647-5909,aaron@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Sat,16.17,John Ag,Redwood City
Renters,92108,Elliot,Russell,11/18/1989,f,6304 Rancho Mission Rd,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 453-6204,levi.carpenter@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Sat,34.84,Patricia Ag,Mtv
Renters,92122,Grace,Jensen,11/12/1990,m,5280 Fiore Terrace,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 222-8623,aaron@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Sat,41.47,Patricia Ag,Cupertino
Renters,91942,Jack,Cunningham,11/18/1989,f,5679 Amaya Dr,La Mesa,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 216-8945,felix@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Tues,17.72,John Ag,Mtv
Renters,92122,Nicolas,Yates,06/06/1986,f,5305 Toscana Way,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 582-4074,josiah@qq.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Tues,27.20,John Ag,Cupertino
Renters,92115,Abigail,Simon,03/27/1987,f,6595 Montezuma Rd,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 755-8133,adalyn@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Sat,16.21,Patricia Ag,Redwood City
Renters,91910,Dylan,Sparks,12/1/1988,f,67 E Flower St,Chula Vista,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 389-9367,everett.mcgee@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Mon,40.63,Martha Ag,Redwood City
Renters,92040,Conner,Cooper,03/27/1987,m,10112 Ashwood St,Lakeside,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 732-9450,everett.mcgee@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Sat,33.26,Patricia Ag,Mtv
Renters,92122,Parker,Carey,07/31/1988,m,3417 Lebon Dr,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 701-8366,felix@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Sat,39.63,John Ag,Mtv
Renters,92115,Nathaniel,Hogan,07/31/1988,f,4424 44th St,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 280-5383,aaron@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Sat,41.47,John Ag,Mtv
Renters,92139,Madelynn,Mullins,12/1/1988,f,7844 Paradise Valley Rd,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 736-8658,josiah@qq.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Mon,29.42,John Ag,Mtv
Renters,92123,Savannah,Gill,03/27/1987,f,2420 Cardinal Dr,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 215-2850,landon@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Sat,25.50,Martha Ag,Redwood City
Renters,92115,Leah,Brewer,11/12/1990,f,4850 Talmadge Park Row,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(877) 745-9314,avery.strickland@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Sat,43.87,Martha Ag,Redwood City
Renters,92126,Sawyer,Brown,03/03/1988,f,9505 Gold Coast Dr,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 228-0760,aaron@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Sat,18.48,John Ag,Cupertino
Renters,92122,Reese,Mcbride,04/05/1990,m,7681 Palmilla Dr,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 922-0111,nolan.russell@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Mon,30.21,Patricia Ag,Mtv
Renters,92071,Nathaniel,Perkins,06/06/1986,m,10445 Mast Blvd,Santee,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(888) 830-9456,landon@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Sat,28.03,John Ag,Cupertino
Renters,92108,Ezra,Fowler,04/05/1990,m,8685 Rio San Diego Dr,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(877) 396-9296,avery.strickland@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Sat,42.09,Martha Ag,Redwood City
Renters,91913,Annabelle,Neal,06/06/1986,f,1250 Santa Cora Ave,Chula Vista,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 354-8910,landon@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Sat,42.70,John Ag,Mtv
Renters,92029,Micah,Doyle,03/08/1990,m,910 Del Dios Hwy,Escondido,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 528-2128,aaron@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Sat,17.44,Martha Ag,Redwood City
Renters,92040,Isabella,Young,11/12/1990,m,12001 Woodside Ave,Lakeside,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 486-4834,josiah@qq.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Tues,16.61,Martha Ag,Mtv
Renters,92119,Savannah,Crawford,02/04/1989,f,6575 Jaffe Ct,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 864-7368,felix@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Mon,40.63,John Ag,Redwood City
Renters,92027,Jonah,Goodman,05/06/1989,f,1501 E Grand Ave,Escondido,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 733-4733,aaron@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Mon,35.49,Martha Ag,Cupertino
Renters,92101,Amelia,Webb,04/05/1990,f,1007 5th Ave,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(760) 798-2632,josiah@qq.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Tues,41.23,Patricia Ag,Redwood City
Renters,91942,Ariana,Lawrence,03/08/1990,m,7576 Parkway Dr,La Mesa,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 284-2586,felix@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Mon,38.91,Patricia Ag,Mtv
Renters,92111,Everett,Ross,03/03/1988,f,7575 Linda Vista Rd,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 579-5605,leo.franklin@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Tues,38.55,Patricia Ag,Cupertino
Renters,92120,Sofia,Cox,12/1/1988,m,4555 Vandever Ave,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 588-0220,aaron@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Sat,43.93,Patricia Ag,Cupertino
Renters,91941,Declan,Alvarez,02/04/1989,m,4300 Echo Ct,La Mesa,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 384-8887,everett.mcgee@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Tues,28.03,John Ag,Mtv
Renters,92123,Evangeline,Juarez,04/05/1990,f,3455 Kearny Villa Rd,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 570-5010,adalyn@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Sat,15.29,John Ag,Cupertino
Renters,92101,Tessa,Fischer,03/27/1987,m,1670 Kettner Blvd Ste 2,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 777-4100,leo.franklin@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Sat,26.70,Patricia Ag,Cupertino
Renters,92120,Miles,Bowers,06/06/1986,f,5320 Adobe Falls Rd,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 755-3872,levi.carpenter@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Tues,41.80,Martha Ag,Mtv
Renters,92071,Adam,May,11/12/1990,f,10122 Buena Vista Ave,Santee,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 570-5040,everett.mcgee@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Mon,29.42,Patricia Ag,Cupertino
Renters,92040,Sophie,Graham,03/08/1990,f,12002 Wintercrest Dr,Lakeside,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 582-4074,josiah@qq.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Sat,37.54,Patricia Ag,Cupertino
Renters,92123,Jude,Frank,11/12/1990,m,9072 Gramercy Dr,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 496-6300,aaron@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Tues,33.93,Martha Ag,Mtv
Renters,92122,Ava,Graham,03/08/1990,f,7039 Charmant Dr,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 223-0828,adalyn@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Tues,41.42,Martha Ag,Mtv
Renters,92117,Joseph,Hines,12/1/1988,f,5150 Balboa Arms Dr,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 645-8888,levi.carpenter@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Sat,30.21,John Ag,Redwood City
Renters,92126,Reece,May,04/05/1990,m,10201 Camino Ruiz,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 645-8888,aaron@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Mon,42.31,John Ag,Cupertino
Renters,92078,Madeline,Reeves,03/08/1990,m,601 S Twin Oaks Valley Rd,San Marcos,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 673-1232,josiah@qq.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Mon,27.42,Patricia Ag,Redwood City
Renters,92109,Thomas,Bradley,03/03/1988,f,3883 Ingraham St,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(888) 270-6855,everett.mcgee@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Mon,18.37,Martha Ag,Mtv
Renters,92122,Dominick,Parker,12/1/1988,m,3950 Mahaila Ave,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 842-4457,landon@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Mon,41.97,Martha Ag,Redwood City
Renters,92115,Mia,Tucker,05/06/1989,m,5504 Montezuma Rd,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 666-2423,josiah@qq.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Sat,17.65,Patricia Ag,Redwood City
Renters,92126,Logan,Holmes,12/1/1988,m,11102 Caminito Alvarez,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 861-3333,landon@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Tues,16.61,John Ag,Redwood City
Renters,92122,Lea,Parker,11/18/1989,m,8465 Regents Rd,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 459-2900,avery.strickland@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Tues,15.95,John Ag,Redwood City
Renters,92128,Aurora,Sullivan,04/05/1990,f,11820 Paseo Lucido,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 271-2600,josiah@qq.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Tues,30.31,John Ag,Redwood City
Renters,92064,Graham,Maldonado,07/31/1988,f,12556 Oak Knoll Rd,Poway,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 280-5383,leo.franklin@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Mon,35.42,John Ag,Redwood City
Renters,92126,Anabel,Rice,03/03/1988,f,7194 Schilling Ave,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 496-6300,levi.carpenter@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Tues,23.84,John Ag,Redwood City
Renters,91978,Phoebe,Holloway,04/05/1990,m,3115 Sweetwater Springs Blvd,Spring Valley,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 921-1969,adalyn@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Tues,15.96,Patricia Ag,Mtv
Renters,91977,Tessa,Li,11/18/1989,f,3903 Conrad Dr,Spring Valley,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 463-1116,nolan.russell@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Tues,41.23,Patricia Ag,Redwood City
Renters,92021,Samuel,Walters,06/06/1986,m,532 Broadway,El Cajon,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 980-0502,nolan.russell@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Mon,38.38,Martha Ag,Cupertino
Renters,91910,Chase,Pena,02/04/1989,m,561 Mc Intosh St,Chula Vista,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 595-7801,landon@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Mon,38.31,Martha Ag,Cupertino
Renters,92081,Juliet,Bauer,06/06/1986,f,1982 Wellington Ln,Vista,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 735-3047,everett.mcgee@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Mon,16.61,Patricia Ag,Cupertino
Renters,92108,Ariana,Johnston,03/03/1988,m,2265 River Run Dr,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 733-2306,josiah@qq.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Mon,41.96,Martha Ag,Cupertino
Renters,92101,Natalie,Malone,03/27/1987,m,900 F St,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(760) 798-2632,everett.mcgee@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Mon,27.20,Martha Ag,Mtv
Renters,92008,Bennett,Patrick,11/18/1989,f,2715 Carlsbad Blvd,Carlsbad,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 225-8648,aaron@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Sat,41.80,Martha Ag,Redwood City
Renters,91914,Sadie,Cross,03/08/1990,m,861 Anchorage Pl,Chula Vista,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 583-8084,avery.strickland@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Mon,30.32,Patricia Ag,Redwood City
Renters,92120,Lily,Jimenez,02/04/1989,m,6398 Del Cerro Blvd 8,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 245-6710,felix@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Sat,22.77,Patricia Ag,Cupertino
Renters,92101,Josiah,Sharp,12/1/1988,f,1455 Kettner Blvd,San Diego,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 728-9514,josiah@qq.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Sat,34.52,John Ag,Cupertino
